Timestamp,Label
2024-05-10 23:15:02.923516,Acceptable
2024-05-10 23:15:05.324505,Excellent
2024-05-10 23:15:14.302250,Acceptable
2024-05-10 23:15:20.227455,So and So
2024-05-10 23:15:26.009176,Uncomfortable
2024-05-10 23:15:29.889918,So and So
2024-05-10 23:15:31.373796,Acceptable
2024-05-10 23:15:32.389297,Excellent
2024-05-10 23:15:57.022339,Acceptable
2024-05-10 23:15:59.491342,So and So
2024-05-10 23:16:06.992361,Acceptable
2024-05-10 23:16:08.078455,Excellent
2024-05-10 23:16:11.483732,So and So
2024-05-10 23:16:15.532186,Uncomfortable
2024-05-10 23:16:17.449759,So and So
2024-05-10 23:16:18.690715,Acceptable
2024-05-10 23:16:20.781742,Excellent
2024-05-10 23:16:37.499708,Acceptable
2024-05-10 23:16:38.972228,So and So
2024-05-10 23:16:40.507123,Acceptable
2024-05-10 23:16:41.567311,Excellent
2024-05-10 23:16:47.612094,Acceptable
2024-05-10 23:16:48.344759,So and So
2024-05-10 23:16:51.401937,Uncomfortable
2024-05-10 23:16:52.690655,Acceptable
2024-05-10 23:16:54.857238,So and So
2024-05-10 23:16:55.757624,Uncomfortable
2024-05-10 23:16:59.852542,So and So
2024-05-10 23:17:00.601704,Acceptable
2024-05-10 23:17:01.624450,Excellent
2024-05-10 23:17:21.149930,Acceptable
2024-05-10 23:17:22.578868,Excellent
2024-05-10 23:17:24.379255,Acceptable
2024-05-10 23:17:43.077566,Acceptable
2024-05-10 23:17:45.276727,Excellent
2024-05-10 23:17:49.416913,Acceptable
2024-05-10 23:17:53.070477,Excellent
2024-05-10 23:17:58.564487,Acceptable
2024-05-10 23:17:59.859614,So and So
2024-05-10 23:18:00.794888,Acceptable
2024-05-10 23:18:01.760014,Excellent
2024-05-10 23:18:12.527183,Acceptable
2024-05-10 23:18:18.229923,So and So
2024-05-10 23:18:20.569373,Acceptable
2024-05-10 23:18:21.869958,Excellent
2024-05-10 23:18:24.541586,Acceptable
2024-05-10 23:18:27.621394,Excellent
2024-05-10 23:18:41.945662,Acceptable
2024-05-10 23:18:42.769401,So and So
2024-05-10 23:18:43.447353,Uncomfortable
2024-05-10 23:18:44.572770,So and So
2024-05-10 23:18:45.867926,Acceptable
2024-05-10 23:18:47.348553,Excellent
2024-05-10 23:18:57.613625,Acceptable
2024-05-10 23:19:01.347661,So and So
2024-05-10 23:19:05.652150,Acceptable
2024-05-10 23:19:07.086412,Excellent
2024-05-10 23:19:18.383714,Acceptable
2024-05-10 23:19:22.461095,So and So
2024-05-10 23:19:27.691089,So and So
2024-05-10 23:19:29.424911,Acceptable
2024-05-10 23:19:31.428185,Excellent
2024-05-10 23:19:34.282785,So and So
2024-05-10 23:19:35.693463,Acceptable
2024-05-10 23:19:36.424583,Excellent
2024-05-10 23:19:40.838499,Acceptable
2024-05-10 23:19:42.584093,Excellent
2024-05-10 23:19:47.962120,Acceptable
2024-05-10 23:19:48.670618,So and So
2024-05-10 23:19:50.375588,Acceptable
2024-05-10 23:19:55.241874,Excellent
2024-05-10 23:20:13.841543,Acceptable
2024-05-10 23:20:22.880520,Excellent
